2015-04-30 13:14:39.7290 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Enter
2015-04-30 13:14:42.6491 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC, C: Index, A:Home
2015-04-30 13:14:42.6491 | Debug | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC Send to city home page
2015-04-30 13:14:42.6491 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Exit
2015-04-30 13:14:42.6831 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Enter
2015-04-30 13:14:42.7181 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC, C: Index, A:Home
2015-04-30 13:14:42.7181 | Debug | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC Send to city home page
2015-04-30 13:14:42.7181 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Exit
2015-04-30 13:14:42.7401 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Enter
2015-04-30 13:14:42.7791 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC, C: Index, A:Home
2015-04-30 13:14:42.7791 | Debug | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC Send to city home page
2015-04-30 13:14:42.7801 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Exit
2015-04-30 13:14:42.7801 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Enter
2015-04-30 13:14:42.8311 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC, C: Index, A:Home
2015-04-30 13:14:42.8311 | Debug | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC Send to city home page
2015-04-30 13:14:42.8311 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Exit
2015-04-30 13:14:42.8451 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Enter
2015-04-30 13:14:42.8821 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC, C: Index, A:Home
2015-04-30 13:14:42.8821 | Debug | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC Send to city home page
2015-04-30 13:14:42.8821 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Exit
2015-04-30 13:14:42.8981 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Enter
2015-04-30 13:14:42.9391 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC, C: Index, A:Home
2015-04-30 13:14:42.9391 | Debug | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC Send to city home page
2015-04-30 13:14:42.9391 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Exit
2015-04-30 13:14:42.9391 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | Enter
2015-04-30 13:14:42.9891 | Trace | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC, C: Index, A:Home
2015-04-30 13:14:42.9891 | Debug | Duncan.PEMS.Framework.Controller.PemsController.OnActionExecuting | DeniedRBAC Send to city home page
